省市別,縣市別,鄉鎮市區,平均年齡,性別/男/人數,性別/男/比率,性別/女/人數,性別/女/比率,教育程度/博士/人數,教育程度/博士/比率,教育程度/碩士/人數,教育程度/碩士/比率,教育程度/大學/人數,教育程度/大學/比率,教育程度/專科/人數,教育程度/專科/比率,教育程度/高中/人數,教育程度/高中/比率,教育程度/其他/人數,教育程度/其他/比率,政黨數,黨籍資料/0/政黨代碼,黨籍資料/0/當選名額,黨籍資料/0/當選比率,黨籍資料/1/政黨代碼,黨籍資料/1/當選名額,黨籍資料/1/當選比率,黨籍資料/2/政黨代碼,黨籍資料/2/當選名額,黨籍資料/2/當選比率,黨籍資料/3/政黨代碼,黨籍資料/3/當選名額,黨籍資料/3/當選比率,黨籍資料/4/政黨代碼,黨籍資料/4/當選名額,黨籍資料/4/當選比率,黨籍資料/5/政黨代碼,黨籍資料/5/當選名額,黨籍資料/5/當選比率,黨籍資料/6/政黨代碼,黨籍資料/6/當選名額,黨籍資料/6/當選比率,黨籍資料/7/政黨代碼,黨籍資料/7/當選名額,黨籍資料/7/當選比率,黨籍資料/8/政黨代碼,黨籍資料/8/當選名額,黨籍資料/8/當選比率,黨籍資料/9/政黨代碼,黨籍資料/9/當選名額,黨籍資料/9/當選比率,黨籍資料/10/政黨代碼,黨籍資料/10/當選名額,黨籍資料/10/當選比率,黨籍資料/11/政黨代碼,黨籍資料/11/當選名額,黨籍資料/11/當選比率,黨籍資料/12/政黨代碼,黨籍資料/12/當選名額,黨籍資料/12/當選比率,黨籍資料/13/政黨代碼,黨籍資料/13/當選名額,黨籍資料/13/當選比率,黨籍資料/14/政黨代碼,黨籍資料/14/當選名額,黨籍資料/14/當選比率,黨籍資料/15/政黨代碼,黨籍資料/15/當選名額,黨籍資料/15/當選比率,黨籍資料/16/政黨代碼,黨籍資料/16/當選名額,黨籍資料/16/當選比率,黨籍資料/17/政黨代碼,黨籍資料/17/當選名額,黨籍資料/17/當選比率,黨籍資料/18/政黨代碼,黨籍資料/18/當選名額,黨籍資料/18/當選比率,黨籍資料/19/政黨代碼,黨籍資料/19/當選名額,黨籍資料/19/當選比率,黨籍資料/20/政黨代碼,黨籍資料/20/當選名額,黨籍資料/20/當選比率,黨籍資料/21/政黨代碼,黨籍資料/21/當選名額,黨籍資料/21/當選比率,黨籍資料/22/政黨代碼,黨籍資料/22/當選名額,黨籍資料/22/當選比率,黨籍資料/23/政黨代碼,黨籍資料/23/當選名額,黨籍資料/23/當選比率,黨籍資料/24/政黨代碼,黨籍資料/24/當選名額,黨籍資料/24/當選比率
5,00,06,58.15,10,76.92,3,23.08,0,0,0,0,0,0,2,15.38,4,30.77,7,53.85,1,99,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,07,58.08,11,84.62,2,15.38,0,0,0,0,1,7.69,0,0,4,30.77,8,61.54,3,1,3,23.08,3,1,7.69,99,9,69.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,08,58.31,12,92.31,1,7.69,0,0,0,0,1,7.69,1,7.69,4,30.77,7,53.85,1,99,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,09,56.94,15,83.33,3,16.67,0,0,0,0,0,0,0,0,0,0,18,100,1,99,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,10,57.67,15,100,0,0,0,0,0,0,0,0,0,0,7,46.67,8,53.33,1,99,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,11,63.58,12,100,0,0,0,0,0,0,1,8.33,4,33.33,1,8.33,6,50,2,1,1,8.33,99,11,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,12,57.59,25,86.21,4,13.79,0,0,0,0,3,10.34,2,6.9,13,44.83,11,37.93,2,3,1,3.45,99,28,96.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,13,60.92,13,100,0,0,0,0,0,0,0,0,3,23.08,4,30.77,6,46.15,2,1,2,15.38,99,11,84.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,14,57.39,23,100,0,0,0,0,0,0,0,0,3,13.04,1,4.35,19,82.61,2,3,2,8.7,99,21,91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,15,60.67,15,71.43,6,28.57,0,0,0,0,3,14.29,4,19.05,4,19.05,10,47.62,1,99,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,16,60.25,11,91.67,1,8.33,0,0,0,0,0,0,0,0,4,33.33,8,66.67,2,1,1,8.33,99,11,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,17,56.62,18,85.71,3,14.29,0,0,0,0,1,4.76,2,9.52,5,23.81,13,61.9,3,1,1,4.76,3,2,9.52,99,18,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,18,57.88,15,93.75,1,6.25,0,0,0,0,0,0,2,12.5,4,25,10,62.5,1,99,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,19,60.7,8,80,2,20,0,0,0,0,1,10,1,10,0,0,8,80,1,99,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,20,53.29,7,100,0,0,0,0,0,0,0,0,2,28.57,1,14.29,4,57.14,2,3,1,14.29,99,6,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,21,60.15,19,95,1,5,0,0,0,0,0,0,0,0,5,25,15,75,1,99,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,22,49.86,7,100,0,0,0,0,0,0,1,14.29,0,0,2,28.57,4,57.14,1,99,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,23,57,8,88.89,1,11.11,0,0,0,0,0,0,1,11.11,3,33.33,5,55.56,1,99,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,24,57.78,8,88.89,1,11.11,0,0,0,0,0,0,0,0,3,33.33,6,66.67,2,1,1,11.11,99,8,88.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,25,58.7,10,100,0,0,0,0,0,0,0,0,1,10,5,50,4,40,1,99,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,26,55.91,11,100,0,0,0,0,0,0,1,9.09,1,9.09,4,36.36,5,45.45,2,3,1,9.09,99,10,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,27,55.41,38,97.44,1,2.56,0,0,1,2.56,2,5.13,5,12.82,9,23.08,22,56.41,3,1,10,25.64,3,6,15.38,99,23,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,28,56.92,50,98.04,1,1.96,0,0,0,0,1,1.96,0,0,6,11.76,44,86.27,3,1,1,1.96,3,18,35.29,99,32,62.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,29,57.63,32,74.42,11,25.58,0,0,3,6.98,5,11.63,5,11.63,21,48.84,9,20.93,3,1,13,30.23,3,8,18.6,99,22,51.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,30,57.45,34,89.47,4,10.53,0,0,0,0,5,13.16,5,13.16,21,55.26,7,18.42,3,1,7,18.42,3,12,31.58,99,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,31,53.53,13,86.67,2,13.33,0,0,1,6.67,2,13.33,0,0,5,33.33,7,46.67,3,1,4,26.67,3,3,20,99,8,53.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,32,54.89,34,75.56,11,24.44,0,0,1,2.22,6,13.33,5,11.11,20,44.44,13,28.89,3,1,17,37.78,3,6,13.33,99,22,48.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,33,56.26,34,87.18,5,12.82,0,0,0,0,4,10.26,5,12.82,14,35.9,16,41.03,3,1,6,15.38,3,10,25.64,99,23,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,34,56.89,17,94.44,1,5.56,0,0,0,0,4,22.22,1,5.56,8,44.44,5,27.78,2,1,3,16.67,99,15,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,35,57.81,18,85.71,3,14.29,0,0,0,0,1,4.76,2,9.52,10,47.62,8,38.1,1,99,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,36,58.06,17,100,0,0,0,0,0,0,0,0,2,11.76,4,23.53,11,64.71,2,3,1,5.88,99,16,94.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,37,55.88,7,87.5,1,12.5,0,0,1,12.5,0,0,1,12.5,0,0,6,75,1,99,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,00,56.79,740,83.15,150,16.85,0,0,18,2.02,64,7.19,93,10.45,345,38.76,370,41.57,3,1,148,16.63,3,147,16.52,99,595,66.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,01,49.38,5,62.5,3,37.5,0,0,0,0,0,0,1,12.5,1,12.5,6,75,1,99,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,02,46,3,100,0,0,0,0,0,0,1,33.33,1,33.33,0,0,1,33.33,2,1,1,33.33,99,2,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,03,62.43,5,71.43,2,28.57,0,0,0,0,0,0,1,14.29,2,28.57,4,57.14,2,1,3,42.86,99,4,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,04,49.08,11,91.67,1,8.33,0,0,0,0,0,0,1,8.33,8,66.67,3,25,1,99,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,05,59.25,7,87.5,1,12.5,0,0,0,0,0,0,0,0,1,12.5,7,87.5,1,99,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,06,52.89,17,94.44,1,5.56,0,0,0,0,1,5.56,0,0,7,38.89,10,55.56,1,99,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,07,55.29,19,90.48,2,9.52,0,0,0,0,1,4.76,4,19.05,7,33.33,9,42.86,3,1,3,14.29,3,4,19.05,99,14,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,08,60.47,19,100,0,0,0,0,0,0,0,0,1,5.26,11,57.89,7,36.84,1,99,19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,09,53,3,100,0,0,0,0,0,0,0,0,1,33.33,1,33.33,1,33.33,2,1,2,66.67,99,1,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,10,61.67,11,73.33,4,26.67,0,0,0,0,1,6.67,0,0,2,13.33,12,80,1,99,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,11,61.71,11,78.57,3,21.43,0,0,0,0,0,0,0,0,2,14.29,12,85.71,3,1,1,7.14,3,2,14.29,99,11,78.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,12,56.8,16,80,4,20,0,0,0,0,1,5,0,0,1,5,18,90,2,3,3,15,99,17,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,13,63.08,11,91.67,1,8.33,0,0,0,0,0,0,0,0,3,25,9,75,2,1,1,8.33,99,11,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,14,61.89,9,100,0,0,0,0,0,0,0,0,0,0,2,22.22,7,77.78,1,99,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,15,58,6,100,0,0,0,0,0,0,0,0,0,0,2,33.33,4,66.67,1,99,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,16,54.79,29,87.88,4,12.12,0,0,2,6.06,1,3.03,4,12.12,19,57.58,7,21.21,2,1,5,15.15,99,28,84.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,17,54.18,10,90.91,1,9.09,0,0,0,0,0,0,2,18.18,4,36.36,5,45.45,2,3,1,9.09,99,10,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,18,60.67,12,100,0,0,0,0,0,0,0,0,0,0,3,25,9,75,1,99,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,19,64.33,15,100,0,0,0,0,0,0,2,13.33,0,0,3,20,10,66.67,3,1,2,13.33,3,1,6.67,99,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,20,59,15,88.24,2,11.76,0,0,0,0,2,11.76,1,5.88,6,35.29,8,47.06,2,3,5,29.41,99,12,70.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,21,54.16,24,64.86,13,35.14,0,0,3,8.11,2,5.41,7,18.92,19,51.35,6,16.22,3,1,11,29.73,3,2,5.41,99,24,64.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,22,55.92,28,71.79,11,28.21,0,0,1,2.56,7,17.95,5,12.82,20,51.28,6,15.38,3,1,16,41.03,3,2,5.13,99,21,53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,23,58.33,8,88.89,1,11.11,0,0,0,0,0,0,0,0,5,55.56,4,44.44,2,3,7,77.78,99,2,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,24,53.13,14,87.5,2,12.5,0,0,0,0,1,6.25,1,6.25,13,81.25,1,6.25,2,3,5,31.25,99,11,68.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,25,55.14,7,100,0,0,0,0,0,0,0,0,0,0,2,28.57,5,71.43,2,3,3,42.86,99,4,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,26,57.89,18,100,0,0,0,0,0,0,2,11.11,1,5.56,8,44.44,7,38.89,3,1,4,22.22,3,2,11.11,99,12,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,27,59.63,32,84.21,6,15.79,0,0,1,2.63,3,7.89,3,7.89,1,2.63,30,78.95,3,1,15,39.47,3,6,15.79,99,17,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,28,56,19,90.48,2,9.52,0,0,1,4.76,2,9.52,3,14.29,9,42.86,6,28.57,3,1,3,14.29,3,4,19.05,99,14,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
